num,word,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
517,угол,0,0,0,0,0,0,0,0,0,0
518,ужение,0,1,0,1,0,0,0,0,0,0
519,сердитый,0,1,1,0,1,0,0,0,0,0
520,тоска,0,1,1,0,0,1,0,1,0,0
521,угловая,0,0,0,0,0,0,0,0,0,0
522,безводный,0,0,0,0,0,0,0,0,0,0
523,животное,0,0,0,0,0,0,0,0,0,0
524,оживить,1,0,0,0,0,0,0,0,0,0
525,анимационный,1,0,0,0,0,0,1,0,0,0
526,анимация,0,0,0,0,0,0,0,0,0,0
527,враждебность,0,1,1,0,1,1,0,1,0,0
528,враждебность,0,1,1,0,0,0,0,0,0,0
529,лодыжка,0,0,0,0,0,0,0,0,0,0
530,летописи,0,0,0,0,0,0,0,0,0,0
531,приложение,0,0,0,0,0,0,0,0,0,0
532,присоединение,0,0,0,0,0,0,0,0,0,0
533,пристройка,0,0,0,0,0,0,0,0,0,0
534,уничтожать,0,1,1,0,0,1,0,0,0,0
535,уничтоженный,0,1,1,0,0,1,0,1,0,0
536,уничтожение,0,1,1,0,0,1,0,1,0,0
537,комментировать,0,0,0,0,0,0,0,0,0,0
538,аннотация,0,0,0,0,0,0,0,0,0,0
539,объявлять,0,0,0,0,0,0,0,0,0,0
540,объявление,0,0,0,1,0,0,0,0,0,0
541,раздражать,0,1,1,0,1,0,0,0,0,0
542,раздражение,0,1,1,0,1,0,0,0,0,0
543,раздражающий,0,1,1,0,0,0,0,0,0,0
544,аннуитет,0,0,0,0,0,0,0,0,0,0
545,аннулировать,0,1,0,0,0,0,0,0,0,0
546,кольцевой,0,0,0,0,0,0,0,0,0,0
547,аннулирование,0,1,0,0,0,0,0,1,0,0
548,кольцо,0,0,0,0,0,0,0,0,0,0
549,помазание,0,0,0,0,0,0,0,0,0,0
550,аномальный,0,0,0,0,0,0,0,0,0,0
551,аномалия,0,1,0,0,0,1,0,0,1,0
552,скоро,0,0,0,0,0,0,0,0,0,0
553,анонимный,0,1,0,0,0,0,0,0,0,0
554,ответ,0,0,0,0,0,0,0,0,0,0
555,ответственный,0,0,0,0,0,0,0,0,0,1
556,автоответчик,0,0,0,0,0,0,0,0,0,0
557,муравей,0,0,0,0,0,0,0,0,0,0
558,антагонизм,0,1,1,0,0,0,0,0,0,0
559,антагонист,0,1,1,0,0,0,0,0,0,0
560,антагонистический,0,1,1,0,1,0,0,0,0,0
561,ставка,0,0,0,0,0,0,0,0,0,0
562,антецедент,0,0,0,0,0,0,0,0,0,0
563,антилопа,0,0,0,0,0,0,0,0,0,0
564,антенна,0,0,0,0,0,0,0,0,0,0
565,передний,0,0,0,0,0,0,0,0,0,0
566,гимн,0,0,0,0,0,0,0,0,0,0
567,антология,0,0,0,0,0,0,0,0,0,0
568,сибирская язва,0,1,0,0,1,1,0,1,0,0
569,антропология,0,0,0,0,0,0,0,0,0,0
570,антибиотик,0,0,0,0,0,0,0,0,0,0
571,антибиотики,1,0,0,0,0,0,0,0,0,0
572,антихрист,0,1,1,0,1,1,0,0,0,0
573,ожидание,0,0,0,1,0,0,0,0,0,0
574,предупреждающий,0,0,0,1,0,0,0,0,0,0
575,противоядие,1,0,0,1,0,0,0,0,0,1
576,противогрибковый,1,0,0,0,0,0,0,0,0,1
577,сурьма,0,0,0,0,0,0,0,0,0,0
578,антипатия,0,1,1,0,1,0,0,0,0,0
579,антикварный,0,0,0,0,0,0,0,0,0,0
580,устарелый,0,1,0,0,0,0,0,0,0,0
581,античный,1,0,0,0,0,0,0,0,0,0
582,древность,0,0,0,0,0,0,0,0,0,0
583,антисептик,1,0,0,0,0,0,0,0,0,1
584,антиобщественный,0,1,1,0,1,1,0,1,0,0
585,антитеза,0,1,1,0,0,0,0,0,0,0
586,противоположный,0,0,0,0,0,0,0,0,0,0
587,противовирусный,0,0,0,0,0,0,0,0,0,0
588,олений рог,0,0,0,0,0,0,0,0,0,0
589,наковальня,0,0,0,0,0,0,0,0,0,0
590,беспокойство,0,1,1,1,0,1,0,1,0,0
591,тревожный,0,1,0,1,0,1,0,0,0,0
592,аорта,0,0,0,0,0,0,0,0,0,0
593,быстро,0,0,0,0,0,0,0,0,0,0
594,апаш,0,1,0,0,0,1,0,0,0,0
595,квартира,0,0,0,0,0,0,0,0,0,0
596,апатичный,0,1,0,0,0,0,0,1,0,0
597,апатия,0,1,0,0,0,0,0,1,0,0
598,обезьяна,0,0,0,0,0,0,0,0,0,0
599,апертура,0,0,0,0,0,0,0,0,0,0
600,вершина,0,0,0,0,0,0,0,0,0,0
601,тля,0,1,0,0,1,0,0,0,0,0
602,кусок,0,0,0,0,0,0,0,0,0,0
603,апломб,1,0,0,0,0,0,0,0,0,0
604,апокалиптический,0,0,0,0,0,0,0,0,0,0
605,апологетический,1,0,0,0,0,0,0,0,0,1
606,апологет,0,0,0,0,0,0,0,0,0,0
607,извиняться,1,0,0,0,0,0,0,1,0,1
608,извинение,1,0,0,0,0,0,0,0,0,0
609,отступничество,0,0,0,0,0,0,0,0,0,0
610,отступник,0,0,0,0,0,0,0,0,0,0
611,апостол,1,0,0,0,0,0,0,0,0,1
612,апостольский,0,0,0,0,0,0,0,0,0,1
613,апостроф,0,0,0,0,0,0,0,0,0,0
614,ужасный,0,1,0,0,1,1,0,0,0,0
615,аппарат,0,0,0,0,0,0,0,0,0,0
616,одежда,0,0,0,0,0,0,0,0,0,0
617,по-видимому,0,0,0,0,0,0,0,0,0,0
618,призрак,0,0,0,0,0,1,0,0,1,0
619,обращение,0,0,0,1,0,0,0,0,0,0
620,появление,0,0,0,0,0,0,0,0,0,0
621,утолить,0,0,0,0,0,0,0,0,0,0
622,жалобщик,0,0,0,0,0,0,0,0,0,0
623,добавлять,0,0,0,0,0,0,0,0,0,0
624,придаток,0,0,0,0,0,0,0,0,0,0
625,аппендицит,0,1,0,0,0,1,0,1,0,0
626,приложение,0,0,0,0,0,0,0,0,0,0
627,аппетит,0,0,0,0,0,0,0,0,0,0
628,закуска,0,0,0,0,0,0,0,0,0,0
629,аплодисменты,1,0,0,0,0,0,1,0,1,1
630,яблоко,0,0,0,0,0,0,0,0,0,0
631,прибор,0,0,0,0,0,0,0,0,0,0
632,техника,0,0,0,0,0,0,0,0,0,0
633,применимость,0,0,0,0,0,0,0,0,0,0
634,применимый,0,0,0,0,0,0,0,0,0,0
635,заявитель,0,0,0,1,0,0,0,0,0,0
636,применение,0,0,0,0,0,0,0,0,0,0
637,применять,0,0,0,0,0,0,0,0,0,0
638,назначать,0,0,0,0,0,0,0,0,0,0
639,назначение,0,0,0,0,0,0,0,0,0,0
640,Назначения,0,0,0,0,0,0,0,0,0,0
641,распределять,0,0,0,0,0,0,0,0,0,0
642,распределение,0,0,0,0,0,0,0,0,0,0
643,оценивать,0,0,0,0,0,0,0,0,0,0
644,заметный,0,0,0,0,0,0,0,0,0,0
645,признательность,1,0,0,0,0,0,1,0,0,1
646,задерживать,0,0,0,0,0,1,0,0,0,0
647,задержание,0,1,0,0,0,1,0,0,0,0
648,опасающийся,0,1,0,1,0,1,0,0,0,0
649,ученик,0,0,0,0,0,0,0,0,0,1
650,ученичество,0,0,0,0,0,0,0,0,0,0
651,подход,0,0,0,0,0,0,0,0,0,0
652,приближается,0,0,0,1,0,0,0,0,0,0
653,апробация,1,0,0,0,0,0,0,0,0,1
654,присвоение,0,1,0,0,0,0,0,0,0,0
655,утверждение,1,0,0,0,0,0,0,0,0,0
656,утвердить,1,0,0,0,0,0,1,0,0,1
657,утверждении,1,0,0,0,0,0,0,0,0,0
658,приблизительный,0,0,0,0,0,0,0,0,0,0
659,примерно,0,0,0,0,0,0,0,0,0,0
660,аппроксимирующая,0,0,0,0,0,0,0,0,0,0
661,приближение,0,0,0,0,0,0,0,0,0,0
662,принадлежностями,0,0,0,0,0,0,0,0,0,0
663,фартук,0,0,0,0,0,0,0,0,0,0
664,склонный,1,0,0,0,0,0,0,0,0,0
665,способность,1,0,0,0,0,0,0,0,0,0
666,вода,0,0,0,0,0,0,0,0,0,0
667,аквамарин,0,0,0,0,0,0,0,0,0,0
668,аквариум,0,0,0,0,0,0,0,0,0,0
669,водный,0,0,0,0,0,0,0,0,0,0
670,акведук,0,0,0,0,0,0,0,0,0,0
671,водный,0,0,0,0,0,0,0,0,0,0
672,пашня,0,0,0,0,0,0,0,0,0,0
673,арбитр,0,0,0,0,0,0,0,0,0,1
674,арбитраж,0,0,0,0,0,0,0,0,0,0
675,арбитраж,0,0,0,1,0,0,0,0,0,0
676,арбитр,0,0,0,0,0,0,0,0,0,1
677,беседка,0,0,0,0,0,0,0,0,0,0
678,дуга,0,0,0,0,0,0,0,0,0,0
679,аркада,0,0,0,0,0,0,0,0,0,0
680,арка,0,0,0,0,0,0,0,0,0,0
681,археологический,0,0,0,0,0,0,0,0,0,0
682,археолог,0,0,0,0,0,0,0,0,0,0
683,археология,1,0,0,1,0,0,0,0,0,0
684,архаичный,0,1,0,0,0,0,0,0,0,0
685,архиепископ,0,0,0,0,0,0,0,0,0,0
686,арочный,0,0,0,0,0,0,0,0,0,0
687,лучник,0,0,0,0,0,0,0,0,0,0
688,стрельба из лука,0,0,0,0,0,0,0,0,0,0
689,образец,0,0,0,0,0,0,0,0,0,0
690,архипелаг,0,0,0,0,0,0,0,0,0,0
691,архитектор,0,0,0,0,0,0,0,0,0,0
692,архитектура,0,0,0,0,0,0,0,0,0,1
693,архив,0,0,0,0,0,0,0,0,0,0
694,арктический,0,0,0,0,0,0,0,0,0,0
695,ярый,1,0,0,1,0,0,1,0,0,0
696,пыл,1,0,0,0,0,0,0,0,0,0
697,трудный,0,1,0,0,0,0,0,0,0,0
698,площадь,0,0,0,0,0,0,0,0,0,0
699,арена,0,0,0,0,0,0,0,0,0,0
700,ареолы,0,0,0,0,0,0,0,0,0,0
701,серебро,0,0,0,0,0,0,0,0,0,0
702,спорить,0,1,1,0,0,0,0,0,0,0
703,аргумент,0,1,1,0,0,0,0,0,0,0
704,аргументация,0,0,1,0,0,0,0,0,0,0
705,аргументированный,0,1,0,0,0,0,0,0,0,0
706,аргументы,0,0,1,0,0,0,0,0,0,0
707,засушливый,0,1,0,0,0,0,0,1,0,0
708,аристократия,1,0,0,0,0,0,0,0,0,0
709,аристократ,0,0,0,0,0,0,0,0,0,0
710,аристократический,1,0,0,0,0,0,0,0,0,0
711,арифметика,0,0,0,0,0,0,0,0,0,0
712,ковчег,0,0,0,0,0,0,0,0,0,0
713,рука,0,0,0,0,0,0,0,0,0,0
714,армада,0,0,0,0,0,0,0,0,0,0
715,вооружение,0,0,1,0,0,1,0,0,0,0
716,вооружений,0,1,0,0,0,1,0,0,0,0
717,арматура,0,0,0,0,0,0,0,0,0,0
718,вооруженный,1,1,1,0,0,1,0,0,0,0
719,броня,1,0,0,0,0,1,0,0,0,1
720,бронированный,0,0,0,0,0,1,0,0,0,0
721,арсенал,0,0,0,0,0,0,0,0,0,1
722,оружие,0,0,0,0,0,0,0,0,0,0
723,армия,0,0,0,0,0,0,0,0,0,0
724,аромат,1,0,0,0,0,0,0,0,0,0
725,пробуждение,0,0,0,0,0,0,0,0,0,0
726,вызывать,1,0,0,1,0,0,0,0,0,0
727,предъявление обвинения,0,1,1,0,0,1,0,1,0,0
728,организовать,0,0,0,0,0,0,0,0,0,0
729,расположены,0,0,0,0,0,0,0,0,0,0
730,расположение,0,0,0,0,0,0,0,0,0,0
731,массив,1,0,0,0,0,0,0,0,0,0
732,задолженность,0,1,0,0,0,0,0,0,0,0
733,арестовать,0,1,0,0,0,0,0,0,0,0
734,прибытие,0,0,0,1,0,0,0,0,0,0
735,прибыть,0,0,0,1,0,0,0,0,0,0
736,высокомерие,0,1,0,0,0,0,0,0,0,0
737,высокомерный,0,1,1,0,1,0,0,0,0,0
738,стрелка,0,0,0,0,0,0,0,0,0,0
739,арсенал,0,0,0,0,0,0,0,0,0,0
740,мышьяк,0,1,0,0,1,1,0,1,0,0
741,поджог,0,1,1,0,0,1,0,0,0,0
742,искусство,1,0,0,1,0,0,1,1,1,0
743,артерия,0,0,0,0,0,0,0,0,0,0
744,хитрый,0,0,0,0,0,0,0,0,0,0
745,членистоногие,0,0,0,0,0,0,0,0,0,0
746,Артишок,0,0,0,0,0,0,0,0,0,0
747,статья,0,0,0,0,0,0,0,0,0,0
748,статьи,0,0,0,0,0,0,0,0,0,0
749,артикулировать,1,0,0,0,0,0,0,0,0,0
750,артикуляция,1,0,0,0,0,0,0,0,0,0
751,хитрость,0,0,0,0,0,0,0,0,0,0
752,артиллерия,0,1,0,0,0,1,0,0,0,0
753,ремесленник,1,0,0,0,0,0,0,0,0,0
754,художник,0,0,0,0,0,0,0,0,0,0
755,артист,1,0,0,0,0,0,0,0,0,0
756,художественный,1,0,0,0,0,0,0,0,0,0
757,художники,0,0,0,0,0,0,0,0,0,0
758,взойти,0,0,0,0,0,0,0,0,0,0
759,господство,1,0,0,0,0,0,0,0,0,0
760,восхождение,0,0,0,0,0,0,0,0,0,0
761,восхождение,1,0,0,0,0,0,0,0,0,0
762,устанавливать,0,0,0,0,0,0,0,0,0,0
763,установлено,0,0,0,0,0,0,0,0,0,0
764,аскет,0,0,0,0,0,0,0,0,0,0
765,зола,0,1,0,0,0,0,0,0,0,0
766,совестно,0,1,0,0,1,0,0,1,0,0
767,пепел,0,1,0,0,0,0,0,1,0,0
768,спящий,0,0,0,0,0,0,0,0,0,0
769,гадюка,0,0,0,0,0,1,0,0,0,0
770,аспартам,0,0,0,0,0,0,0,0,0,0
771,аспект,0,0,0,0,0,0,0,0,0,0
772,аспекты,0,0,0,0,0,0,0,0,0,0
773,асфальт,0,0,0,0,0,0,0,0,0,0
774,стремление,1,0,0,1,0,0,1,0,1,1
775,стремиться,1,0,0,1,0,0,1,0,0,0
776,стремящийся,1,0,0,1,0,0,1,0,0,1
777,осел,0,1,0,0,0,0,0,0,0,0
778,нападать,0,1,1,0,0,1,0,0,1,0
779,противник,0,1,1,0,0,1,0,1,0,0
780,убийца,0,1,1,0,0,1,0,1,0,0
781,убивать,0,1,1,0,0,1,0,0,0,0
782,убийство,0,1,1,0,0,1,0,1,0,0
783,нападение,0,1,1,0,0,1,0,0,0,0
784,анализ,0,0,0,0,0,0,0,0,0,0
785,сборка,0,0,0,0,0,0,0,0,0,0
786,собирать,0,0,0,0,0,0,0,0,0,0
787,собранный,0,0,0,0,0,0,0,0,0,0
788,сборка,1,0,0,0,0,0,0,0,0,1
789,согласие,1,0,0,0,0,0,0,0,0,0
790,утверждать,0,0,0,0,0,0,0,0,0,0
791,утверждая,1,0,0,0,0,0,0,0,0,1
792,утверждение,0,0,0,0,0,0,0,0,0,0
793,оценить,0,0,0,0,0,0,0,0,0,0
794,оценка,0,0,0,0,0,0,0,0,1,1
795,эксперт,0,0,0,0,0,0,0,0,0,1
796,активы,1,0,0,0,0,0,0,0,0,0
797,мудак,0,1,1,0,1,0,0,0,0,0
798,назначать,0,0,0,0,0,0,0,0,0,0
799,правопреемник,0,0,0,0,0,0,0,0,0,1
800,назначение,0,0,0,0,0,0,0,0,0,0
801,ассимилировать,0,0,0,0,0,0,0,0,0,0
802,ассимиляция,0,0,0,0,0,0,0,0,0,0
803,помощь,1,0,0,0,0,0,0,0,0,1
804,помощь,1,0,0,0,0,0,0,0,0,0
805,помощник,0,0,0,0,0,0,0,0,0,0
806,ассоциировать,1,0,0,0,0,0,0,0,0,1
807,объединение,0,0,0,0,0,0,0,0,0,1
808,смешанный,0,0,0,0,0,0,0,0,0,0
809,ассортимент,0,0,0,0,0,0,0,0,0,0
810,успокаивать,1,0,0,0,0,0,0,0,0,0
811,Предполагается,0,0,0,0,0,0,0,0,0,0
812,предполагая,0,0,0,0,0,0,0,0,0,0
813,предположение,0,0,0,0,0,0,0,0,0,0
814,уверенность,1,0,0,0,0,0,0,0,0,1
815,гарантировать,0,0,0,0,0,0,0,0,0,1
816,гарантированный,1,0,0,0,0,0,0,0,0,1
817,конечно,0,0,0,0,0,0,0,0,0,1
818,звездочка,0,0,0,0,0,0,0,0,0,0
819,астероидов,0,0,0,0,0,0,0,0,0,0
820,астигматизм,0,0,0,0,0,0,0,0,0,0
821,удивительно,1,0,0,0,0,0,0,0,1,0
822,изумление,1,0,0,0,0,0,1,0,1,0
823,астральный,0,0,0,0,0,0,0,0,0,0
824,заблудиться,0,1,0,0,0,1,0,0,0,0
825,вяжущий,0,1,0,0,0,0,0,0,0,0
826,астролог,1,0,0,1,0,0,0,0,0,0
827,астрология,0,0,0,0,0,0,0,0,0,0
828,астронавт,1,0,0,0,0,0,0,0,0,0
829,астроном,1,0,0,1,0,0,0,0,0,0
830,астрономия,0,0,0,0,0,0,0,0,0,0
831,проницательный,1,0,0,0,0,0,0,0,0,0
832,пополам,0,0,0,0,0,0,0,0,0,0
833,убежище,0,1,0,0,0,1,0,0,0,0
834,асимметричный,0,0,0,0,0,0,0,0,0,0
835,асимметрия,0,0,0,0,1,0,0,0,0,0
836,асимптотический,0,0,0,0,0,0,0,0,0,0
837,ателье,0,0,0,0,0,0,0,0,0,0
838,атеизм,0,1,0,0,0,0,0,0,0,0
839,атеист,0,0,0,0,0,0,0,0,0,0
840,атеистический,0,0,0,0,0,0,0,0,0,0
841,атеросклероз,0,1,0,0,0,1,0,1,0,0
842,спортсмен,1,0,0,0,0,0,0,0,0,0
843,спортивный,1,0,0,0,0,0,0,0,0,0
844,атлетизм,0,0,0,0,0,0,0,0,0,0
845,атлетика,0,0,0,0,0,0,0,0,0,0
846,атлас,0,0,0,0,0,0,0,0,0,0
847,атмосфера,0,0,0,0,0,0,0,0,0,0
848,атмосферный,0,0,0,0,0,0,0,0,0,0
849,атолл,0,0,0,0,0,0,0,0,0,0
850,атом,1,0,0,0,0,0,0,0,0,0
851,атомная,0,0,0,0,0,0,0,0,0,0
852,искупить,1,0,0,1,0,0,1,0,0,1
853,искупление,1,0,0,0,0,0,0,0,0,0
854,Атриум,0,0,0,0,0,0,0,0,0,0
855,ужасный,0,1,1,0,1,0,0,0,0,0
856,зверство,0,1,1,0,1,1,0,1,0,0
857,атрофия,0,1,0,0,1,1,0,1,0,0
858,придавать,0,0,0,0,0,0,0,0,0,0
859,привязанность,1,0,0,0,0,0,0,0,0,0
860,атака,0,1,1,0,0,1,0,0,0,0
861,атакующий,0,1,1,0,1,1,0,1,1,0
862,достигать,0,0,0,0,0,0,0,0,0,0
863,достижимый,1,0,0,1,0,0,0,0,0,0
864,достижение,1,0,0,0,0,0,0,0,0,0
865,попытка,0,0,0,1,0,0,0,0,0,0
866,посещаемость,0,0,0,1,0,0,0,0,0,0
867,служитель,1,0,0,0,0,0,0,0,0,1
868,внимание,1,0,0,0,0,0,0,0,0,0
869,внимательный,1,0,0,0,0,0,0,0,0,1
870,ослаблять,0,0,0,0,0,0,0,0,0,0
871,ослабляется,0,1,0,0,0,0,0,0,0,0
872,ослабление,0,1,0,0,0,0,0,1,0,0
873,свидетельствовать,1,0,0,0,0,0,0,0,0,1
874,подтверждение,0,0,0,0,0,0,0,0,0,1
875,чердак,0,0,0,0,0,0,0,0,0,0
876,наряд,0,0,0,0,0,0,0,0,0,0
877,отношение,0,0,0,0,0,0,0,0,0,0
878,адвокат,1,0,1,0,0,1,0,0,0,1
879,привлечение,1,0,0,0,0,0,0,0,0,0
880,привлекательность,1,0,0,0,0,0,0,0,0,0
881,объясняется,0,0,0,0,0,0,0,0,0,0
882,атрибут,0,0,0,0,0,0,0,0,0,0
883,атрибуция,0,0,0,0,0,0,0,0,0,0
884,потертость,0,0,0,0,0,0,0,0,0,0
885,рыжеватый,0,0,0,0,0,0,0,0,0,0
886,аукцион,0,0,0,1,0,0,0,0,0,0
887,аукционист,0,0,0,0,0,0,0,0,0,0
888,дерзкий,0,0,0,0,0,0,0,0,0,0
889,дерзость,0,1,0,0,0,0,0,0,0,0
890,звуковой,0,0,0,0,0,0,0,0,0,0
891,аудитория,0,0,0,1,0,0,0,0,0,0
892,аудит,0,0,0,0,0,0,0,0,0,0
893,прослушивание,0,0,0,0,0,0,0,0,0,0
894,аудитор,0,0,0,0,0,1,0,0,0,1
895,зрительный зал,0,0,0,0,0,0,0,0,0,0
896,слуховой,0,0,0,0,0,0,0,0,0,0
897,нечто,0,0,0,0,0,0,0,0,0,0
898,увеличивать,1,0,0,0,0,0,0,0,0,0
899,увеличение,0,0,0,0,0,0,0,0,0,0
900,август,1,0,0,0,0,0,0,0,0,0
901,тетя,1,0,0,0,0,0,0,0,0,1
902,аура,1,0,0,0,0,0,0,0,0,0
903,Аврора,0,0,0,0,0,0,0,0,0,0
904,покровительство,0,0,0,0,0,0,0,0,0,0
905,благоприятный,1,0,0,1,0,0,1,0,0,0
906,строгий,0,1,0,0,0,1,0,1,0,0
907,аскетизм,0,1,0,0,0,0,0,0,0,0
908,подлинный,1,0,0,0,0,0,1,0,0,1
909,проверять подлинность,0,0,0,0,0,0,0,0,0,1
910,идентификация,0,0,0,0,0,0,0,0,0,1
911,подлинность,1,0,0,0,0,0,0,0,0,1
912,автор,1,0,0,0,0,0,0,0,0,1
913,авторитетный,1,0,0,0,0,0,0,0,0,1
914,власть,1,0,0,0,0,0,0,0,0,1
915,авторизация,1,0,0,0,0,0,0,0,0,1
916,санкционировать,0,0,0,0,0,0,0,0,0,1
917,уполномоченный,1,0,0,0,0,0,0,0,0,0
918,авторство,0,0,0,0,0,0,0,0,0,0
919,автоматический,0,0,0,0,0,0,0,0,0,0
920,автобиография,0,0,0,0,0,0,0,0,0,0
921,самодержавный,0,1,0,0,0,0,0,0,0,0
922,автограф,0,0,0,0,0,0,0,0,0,0
923,автоматическая,0,0,0,0,0,0,0,0,0,1
924,автомобиль,0,0,0,0,0,0,0,0,0,0
925,автономия,0,0,0,0,0,0,0,0,0,0
926,вскрытие,0,1,0,0,1,1,0,1,0,0
927,осень,0,0,0,0,0,0,0,0,0,0
928,вспомогательный,0,0,0,0,0,0,0,0,0,0
929,польза,0,0,0,0,0,0,0,0,0,0
930,лавина,0,1,0,0,0,1,0,1,1,0
931,алчность,0,1,1,0,1,0,0,0,0,0
932,Аватара,1,0,0,0,0,0,0,0,0,0
933,мститель,0,1,1,0,0,0,0,0,0,0
934,проспект,0,0,0,0,0,0,0,0,0,0
935,утверждать,0,0,0,0,0,0,0,0,0,0
936,средний,0,0,0,0,0,0,0,0,0,0
937,прочь,0,1,1,0,1,1,0,0,0,0
938,отвращение,0,1,1,0,1,1,0,0,0,0
939,предотвращать,0,0,0,0,0,0,0,0,0,0
940,вольер,0,0,0,0,0,0,0,0,0,0
941,авиация,0,0,0,0,0,0,0,0,0,0
942,авиатор,0,0,0,0,0,0,0,0,0,0
943,алчный,0,0,0,0,0,0,0,0,0,0
944,авокадо,0,0,0,0,0,0,0,0,0,0
945,избежать,0,1,0,0,0,1,0,0,0,0
946,уклонение,0,1,0,0,0,1,0,0,0,0
947,избежать,0,0,0,0,0,1,0,0,0,0
948,Ждите,0,0,0,1,0,0,0,0,0,0
949,проснуться,0,0,0,0,0,0,0,0,0,0
950,пробуждать,0,0,0,0,0,0,0,0,0,0
951,награда,1,0,0,1,0,0,1,0,1,1
952,трепет,0,0,0,0,0,0,0,0,0,0
953,ужасный,0,1,1,0,1,1,0,1,0,0
954,неловкость,0,1,0,0,1,0,0,0,0,0
955,тент,0,0,0,0,0,0,0,0,0,0
956,неправильно,0,1,0,0,0,0,0,0,0,0
957,осевой,0,0,0,0,0,0,0,0,0,0
958,аксиома,0,0,0,0,0,0,0,0,0,1
959,аксиоматический,0,0,0,0,0,0,0,0,0,1
960,ось,0,0,0,0,0,0,0,0,0,0
961,ось,0,0,0,0,0,0,0,0,0,0
962,ай,1,0,0,0,0,0,0,0,0,0
963,да,1,0,0,0,0,0,0,0,0,0
964,азимут,0,0,0,0,0,0,0,0,0,0
965,лазурь,0,0,0,0,0,0,0,0,0,0
966,лепет,0,1,0,0,0,0,0,0,0,0
967,болтовня,0,1,0,0,0,0,0,0,0,0
968,бабуин,0,1,0,0,1,0,0,0,0,0
969,ребенок,1,0,0,0,0,0,1,0,0,0
970,няня,0,0,0,0,0,0,0,0,0,1
971,степень бакалавра,1,0,0,0,0,0,0,0,0,0
972,баккара,0,0,0,0,0,0,0,0,0,0
973,бакалавр,0,0,0,0,0,0,0,0,0,0
974,назад,0,0,0,0,0,0,0,0,0,0
975,позвоночник,1,0,1,0,0,0,0,0,0,1
976,сторонник,0,0,0,0,0,0,0,0,0,1
977,обратный,0,0,0,0,0,0,0,0,0,0
978,нарды,0,0,0,0,0,0,0,0,0,0
979,фон,0,0,0,0,0,0,0,0,0,0
980,экскаватор,0,0,0,0,0,0,0,0,0,0
981,пеший турист,0,0,0,0,0,0,0,0,0,0
982,отступать,0,0,0,0,0,0,0,0,0,0
983,назад,0,1,0,0,0,0,0,0,0,0
984,назад,0,1,0,0,1,0,0,0,0,0
985,заводь,0,1,0,0,0,0,0,1,0,0
986,бактерии,0,1,0,0,1,1,0,1,0,0
987,бактерия,0,1,0,0,1,1,0,0,0,0
988,плохой,0,1,1,0,1,1,0,1,0,0
989,знак,0,0,0,0,0,0,0,0,0,1
990,барсук,0,1,1,0,0,0,0,0,0,0
991,плохо,0,1,0,0,0,0,0,1,0,0
992,негодность,0,1,1,0,1,1,0,0,0,0
993,перегородка,0,0,0,0,0,0,0,0,0,0
994,мешок,0,0,0,0,0,0,0,0,0,0
995,Багаж,0,0,0,0,0,0,0,0,0,0
996,мешковатый,0,0,0,0,0,0,0,0,0,0
997,волынка,0,0,0,0,0,0,0,0,0,0
998,залог,0,0,0,0,0,0,0,0,0,0
999,судебный пристав,0,1,0,0,0,1,0,0,0,1
1000,приманка,0,1,0,0,0,1,0,0,0,1
1001,выпекать,0,0,0,0,0,0,0,0,0,0
1002,пекарня,0,0,0,0,0,0,0,0,0,0
1003,выпечка,0,0,0,0,0,0,0,0,0,0
1004,бал,0,0,0,0,0,0,0,0,0,0
1005,баланс,1,0,0,0,0,0,0,0,0,0
1006,сбалансированный,1,0,0,0,0,0,0,0,0,0
1007,балкон,0,0,0,0,0,0,0,0,0,0
1008,лысый,0,0,0,0,0,0,0,0,0,0
1009,тюк,0,1,0,0,0,1,0,0,0,0
1010,брус,0,1,0,0,0,0,0,0,0,0
1011,мяч,0,0,0,0,0,0,0,0,0,0
1012,баллада,1,0,0,0,0,0,0,0,0,0
1013,балласт,0,0,0,0,0,0,0,0,0,0
1014,балет,1,0,0,0,0,0,0,0,0,0
1015,воздушный шар,0,0,0,0,0,0,0,0,0,0
1016,бюллетень,1,0,0,1,0,0,0,0,0,1
1017,бальный,0,0,0,0,0,0,0,0,0,0
1018,бальзам,1,1,0,1,0,0,1,0,0,0
1019,ароматный,0,0,0,0,0,0,0,0,0,0
1020,бальзам,1,0,0,0,0,0,0,0,0,0
1021,бальзамический,0,0,0,0,0,0,0,0,0,0
1022,запрет,0,1,0,0,0,0,0,0,0,0
1023,банан,0,0,0,0,0,0,0,0,0,0
1024,группа,0,0,0,0,0,0,0,0,0,0
